cell_id,gNa,gKCa,gKd,gCaT,gA,gL,gH,gImi,gCaS,baseline_freq_hz,baseline_v_min_mV,silencing_threshold_nA,silencing_status,any_bursting_before_silence,n_burst_transitions,silencing_decline_steepness_hz_per_nA,fi_slope_hz_per_nA,burstiness_index,fraction_rebound,peak_test_freq_hz,max_rebound_spike_count,rebound_boundary_slope,burst_boundary_slope,max_sag_depth_mV,mean_rebound_latency_ms,max_rebound_peak_mV,max_adaptation_ratio,max_n_bursts,mean_spikes_per_burst,prc_type,n_zero_crossings,natural_period_ms,baseline_pattern,is_bursting_baseline,prc_biphasic,observed_lock,observed_locked_phase,observed_phase_spread
WTRVMK,92.91,1.971,44.21,0.999,6.593999999999999,0.1008,3.658,0.098911,0.074,86.03383997705791,-49.172705297208246,-2.625,ok,False,0,28.895382850587968,28.74867832405708,0.0224,0.6576900059844405,87.0,179,0.3997603229637597,-3.792044864665898e-16,17.796936848840375,18.76933575978162,20.302668484056507,6.512336719883886,1.0,3.44,biphasic,2,11.600000000000005,tonic,False,True,True,0.9810426540284369,0.032313657906074544
WX7CJ9,275.5,4.800000190734863,426.5,10.899999618530272,48.70000076293945,0.8199999928474426,2.400000095367432,0.8695700168609619,1.399999976158142,139.27576601671333,-48.60078361997184,-17.875,ok,False,0,8.062265020483023,8.07918974465129,0.0,0.9794344473007712,139.66666666666666,279,0.4962634496946963,,3.663075535189691,9.218635170603674,14.978005437706518,2.4409221902017366,,,biphasic,2,7.199999999999989,tonic,False,True,True,0.9281045751633977,0.06944444444444708
X162VQ,98.13,4.2620000000000005,63.6,1.4660000000000002,6.143999999999999,0.0074,5.754,0.108901,0.312,107.95250089960078,-52.862002409610895,-4.625,ok,True,2,22.374057300363653,20.47936219948181,0.1876,0.882,108.0,217,0.11762834971018156,-0.027266547961995347,20.61454941644987,52.03809523809523,21.3922054560774,9.729941291585122,40.0,3.9137656969273604,biphasic,2,9.299999999999997,tonic,False,True,True,0.9184060721062611,0.08602150537634468
X35MIM,91.11,1.81,69.85,1.5579999999999998,9.505,0.0285,3.173,0.086923,0.2299999999999999,95.45020680878054,-51.44278441981614,-3.375,ok,True,1,27.167878821907227,25.572561835734994,0.1256,0.7618159203980099,97.0,199,0.1419364791487561,0.0051837403170668025,23.97155364220643,49.30620408163264,22.34730613356481,19.992857142857137,26.0,3.04440609386016,biphasic,2,10.5,tonic,False,True,True,0.942857142857144,0.06666666666666488
X6BMH5,98.397,6.1159,75.088,1.9463,7.4729,0.26233,1.1854,0.1330768,1.0773,37.783375314861196,-38.40889026282491,-1.875,ok,True,1,13.197754344020732,14.369784332268202,0.4352,0.5822522055007784,39.666666666666664,83,0.40333104308604506,0.04005545464341798,10.826852969596032,23.49260249554367,9.229087621523131,3.6468253968254003,57.0,2.01716455270402,biphasic,2,26.5,tonic,False,True,False,0.8719200887902337,0.21132075471697986
XB2IQX,80.16,9.008,75.57000000000001,1.213,2.941,0.0025,2.741,0.084925,0.415,78.49293563579413,-49.631764937029544,-3.375,ok,True,1,20.885055560686045,18.441067022356947,0.3164,0.9616536848412223,81.33333333333333,169,0.49566870059542467,0.13050634525320598,26.351849787385873,72.36386292834891,21.74912841231394,9.886699507389164,30.0,2.731207127951696,biphasic,2,12.700000000000017,tonic,False,True,True,0.9885871704053526,0.021645021645021245
XK16MB,257.0,8.800000190734863,485.0,11.449999809265137,40.45000076293945,0.4399999976158142,11.850000381469728,0.5297399759292603,8.050000190734863,142.4501424501459,-50.81342307773383,-15.875,ok,True,1,8.92866899301597,9.031225307150645,0.26878980891719745,0.8855869242199108,142.33333333333334,284,0.5645960544153207,-0.026024268135179576,6.490658305777892,37.97726510067115,18.802792038342258,4.08181818181817,70.0,2.746269230734555,biphasic,2,7.0,tonic,False,True,True,1.0241071428571435,0.028571428571430024
ZE23IV,347.0,6.1,290.0,9.8,18.6,0.335,39.35,0.4697699999999999,2.45,166.66666666666666,-55.62981394845299,-19.125,ok,True,1,9.00534518776519,,0.47869674185463656,0.7424242424242424,131.0,189,0.3302729524845617,0.04481196966032681,4.576919651399123,34.678061224489795,22.84465401532635,2.544041450777197,97.0,3.977626661750216,biphasic,2,6.0,tonic,False,True,True,0.9926041666666671,0.00999999999999912
ZKYG58,91.28,4.615,96.59,1.815,8.357,0.0507,3.4810000000000003,0.050959,0.611,68.87052341597877,-47.291448020062845,-2.125,ok,True,1,27.74040887342355,27.551024044810266,0.1332,0.7039274924471299,73.66666666666667,157,0.41982572461493783,0.07212075157629895,19.527850566281003,34.478683834048645,19.45438744687717,5.092485549132956,41.0,3.6435984482570043,biphasic,2,14.5,tonic,False,True,True,0.9703853955375259,0.041379310344827225
ZY2M18,79.88,9.948,78.23,1.089,4.946,0.052,3.61,0.047962,0.48,54.8546352166753,-46.94445788433631,-1.875,ok,False,0,28.176538271142235,26.267295967131645,0.0324,0.6472094214029698,58.666666666666664,126,0.4541101391494371,0.04213854177106524,20.692538202912843,23.90719936708861,15.859188826399347,14.8046875,1.0,2.878787878787879,biphasic,2,18.199999999999992,tonic,False,True,True,0.970911441499676,0.027472527472529817
